,CPI,CPI_YoY
1979-06-01,69.12701,3.8226344935247125
1979-07-01,69.73785,4.420739011377317
1979-08-01,69.0252,3.0395112276542013
1979-09-01,69.94145999999999,3.308262080824842
1979-10-01,70.75591999999999,4.3543615957344795
1979-11-01,70.45049,4.84847528755743
1979-12-01,70.95953,5.766298752721499
1980-01-01,71.57037,6.515145178782156
1980-02-01,72.18121,7.7507431810507565
1980-03-01,72.58845,7.379522750773293
1980-04-01,73.91193,8.035711806075764
1980-05-01,74.52278000000001,7.964598436513071
1980-06-01,74.8282,8.247412986616954
1980-07-01,74.93001,7.445253904443572
1980-08-01,74.72639000000001,8.259577661491768
1980-09-01,75.94808,8.588067792694076
1980-10-01,76.1517,7.625906072594368
1980-11-01,76.2535,8.23700445518547
1980-12-01,76.04989,7.173610084508741
1981-01-01,76.86434,7.39687387392296
1981-02-01,76.76254,6.346984208217088
1981-03-01,76.96615,6.030849260453985
1981-04-01,77.57699000000001,4.958685289370757
1981-05-01,78.28964,5.054642352311589
1981-06-01,78.39145,4.761907943796606
1981-07-01,78.18784000000001,4.347830728969626
1981-08-01,77.88242,4.2234477003371795
1981-09-01,79.00229,4.021444650082007
1981-10-01,79.30771,4.144372351503645
1981-11-01,79.2059,3.8718222770102395
1981-12-01,79.30771,4.283793178399065
1982-01-01,79.30771,3.1788082744221846
1982-02-01,79.2059,3.183010880046444
1982-03-01,79.30771,3.0423244504239833
1982-04-01,79.91856,3.01838212593708
1982-05-01,80.22398000000001,2.4707483646623007
1982-06-01,80.22398000000001,2.337665651037213
1982-07-01,79.71494,1.9531170064296388
1982-08-01,80.32578000000001,3.137242011740282
1982-09-01,81.54746999999999,3.221653448273454
1982-10-01,81.75108,3.080873221531677
1982-11-01,81.03843,2.3136281514382295
1982-12-01,80.93661999999999,2.053911277982934
1983-01-01,81.03843,2.1822846732051815
1983-02-01,80.73301,1.9280255637521782
1983-03-01,81.14024,2.310658068427407
1983-04-01,81.54746999999999,2.038212400223416
1983-05-01,82.36192,2.664963767691386
1983-06-01,81.85289,2.0304527399413352
1983-07-01,81.54746999999999,2.298853891127539
1983-08-01,81.34385999999999,1.2674386728644071
1983-09-01,82.26012,0.8739081666175652
1983-10-01,82.97276,1.4943900435321344
1983-11-01,82.56554,1.8844269317655815
1983-12-01,82.26012,1.6352301343940612
1984-01-01,82.56554,1.8844269317655815
1984-02-01,83.07458000000001,2.9003873384629397
1984-03-01,83.17638000000001,2.509408402045654
1984-04-01,83.38,2.247194180273171
1984-05-01,83.99084,1.9777586535136615
1984-06-01,83.38,1.8656763371458052
1984-07-01,83.58361,2.496876972394113
1984-08-01,82.87096,1.8773389903060878
1984-09-01,84.19445,2.351479672045209
1984-10-01,84.70348,2.0858893930972178
1984-11-01,84.29626,2.096177170281943
1984-12-01,84.49987,2.7227652962334536
1985-01-01,84.70348,2.5893853537444222
1985-02-01,84.39806,1.593122709738637
1985-03-01,84.70348,1.8359779543182686
1985-04-01,85.31433,2.3198968577596624
1985-05-01,85.41614,1.696970764907202
1985-06-01,85.41614,2.4420004797313544
1985-07-01,85.61975,2.43605175703705
1985-08-01,85.41614,3.0712568069683366
1985-09-01,85.51794,1.5719444690237783
1985-10-01,86.3324,1.9230850963856572
1985-11-01,85.61975,1.5700459308633619
1985-12-01,85.72156,1.4457892065395939
1986-01-01,86.02698000000001,1.5625095922859433
1986-02-01,85.92517,1.8094136287018836
1986-03-01,85.82336,1.3221180522925424
1986-04-01,86.12878,0.9546461889814006
1986-05-01,86.3324,1.072701248265262
1986-06-01,85.92517,0.5959412354620497
1986-07-01,85.72156,0.11890948058128625
1986-08-01,85.51794,0.11918122265885955
1986-09-01,85.92517,0.4761924807823892
1986-10-01,86.02698000000001,-0.35377216433227776
1986-11-01,85.61975,0.0
1986-12-01,85.41614,-0.3562930959259192
1987-01-01,85.11072,-1.0650844653619207
1987-02-01,85.11072,-0.9478596318168386
1987-03-01,85.41614,-0.4744862004936623
1987-04-01,86.23059,0.1182067132496245
1987-05-01,86.3324,0.0
1987-06-01,86.23059,0.35544881668549966
1987-07-01,85.82336,0.11875658819087143
1987-08-01,85.82336,0.3571414372235848
1987-09-01,86.63783000000001,0.8293960896440744
1987-10-01,86.63783000000001,0.7100679345014793
1987-11-01,86.23059,0.7134335243912826
1987-12-01,86.12878,0.8343153881690268
1988-01-01,85.82336,0.8373093307165069
1988-02-01,85.72156,0.7177004259862896
1988-03-01,86.02698000000001,0.7151341655101895
1988-04-01,86.4342,0.23612270309179006
1988-05-01,86.53601,0.23584424850924268
1988-06-01,86.3324,0.11806714995223899
1988-07-01,86.23059,0.4744978523330001
1988-08-01,86.4342,0.7117409525798202
1988-09-01,87.14686,0.5875377995963049
1988-10-01,87.55408,1.0575634223525476
1988-11-01,87.24866,1.1806367090843262
1988-12-01,86.94324,0.9456304849551955
1989-01-01,86.84144,1.1862504567521137
1989-02-01,86.53601,0.9501110339102725
1989-03-01,86.94324,1.0650844653619096
1989-04-01,88.47035,2.3557226190558778
1989-05-01,88.97939000000001,2.823541321121703
1989-06-01,88.97939000000001,3.0660447294410975
1989-07-01,88.77577,2.9515975711171594
1989-08-01,88.67397,2.5913006657086957
1989-09-01,89.48841999999999,2.6869126437831348
1989-10-01,90.09926,2.906980462817965
1989-11-01,89.18299999999999,2.217042645697931
1989-12-01,89.28481,2.6932168619434815
1990-01-01,89.69203,3.2825227218710396
1990-02-01,89.79384,3.7647102056126647
1990-03-01,90.09926,3.629977442754595
1990-04-01,90.91372,2.7617953359515335
1990-05-01,91.32095,2.6315756941017288
1990-06-01,91.01553,2.288327667789125
1990-07-01,90.81191,2.293576276499776
1990-08-01,91.11733000000001,2.7554422115080746
1990-09-01,91.82998,2.6166067073259525
1990-10-01,92.84805,3.0508463665517294
1990-11-01,92.74625,3.995436349977033
1990-12-01,92.64444,3.762823709878549
1991-01-01,93.25528,3.972761013436754
1991-02-01,92.94986,3.5147399866182427
1991-03-01,93.45889,3.728809759369822
1991-04-01,93.96793000000001,3.3594599363000466
1991-05-01,94.47697,3.455964923711363
1991-06-01,94.06974,3.3557020433765405
1991-07-01,93.96793000000001,3.47533710060719
1991-08-01,94.17155,3.3519638909524474
1991-09-01,94.37516,2.77162207810564
1991-10-01,95.39323,2.7412315067467885
1991-11-01,95.49503,2.963764033586269
1991-12-01,95.08781,2.637362803423504
1992-01-01,94.88419,1.7467214725000124
1992-02-01,94.78239,1.9715252933140581
1992-03-01,95.29142,1.9607872509506574
1992-04-01,96.30949,2.4918714289013044
1992-05-01,96.30949,1.9396473024060779
1992-06-01,96.30949,2.380946306431797
1992-07-01,95.49503,1.6251289136623326
1992-08-01,95.80046,1.729726228356654
1992-09-01,96.30949,2.0496177172043994
1992-10-01,96.30949,0.9605084134377107
1992-11-01,96.20769,0.7462796754972523
1992-12-01,96.20769,1.1777324559267832
1993-01-01,96.10588,1.2875590759640732
1993-02-01,96.20769,1.5037603504195252
1993-03-01,96.4113,1.1752159848179344
1993-04-01,97.12395,0.8456695181336737
1993-05-01,97.12395,0.8456695181336737
1993-06-01,97.12395,0.8456695181336737
1993-07-01,97.32757,1.9189899202084026
1993-08-01,97.63299,1.9128613787449567
1993-09-01,97.73479,1.4799164651375651
1993-10-01,97.63299,1.374215562765424
1993-11-01,97.12395,0.9523770916856966
1993-12-01,97.12395,0.9523770916856966
1994-01-01,97.22575,1.1652460806768516
1994-02-01,97.22575,1.0581898390866762
1994-03-01,97.73479,1.3727540236466051
1994-04-01,97.93841,0.8385779202761068
1994-05-01,98.04021,0.9433924382194148
1994-06-01,97.63299,0.5241137742029833
1994-07-01,97.12395,-0.20921101800857045
1994-08-01,97.63299,0.0
1994-09-01,97.93841,0.20833932318267134
1994-10-01,98.34563,0.7299172134336951
1994-11-01,98.04021,0.9433924382194148
1994-12-01,97.8366,0.733753106211199
1995-01-01,97.8366,0.6282800595521332
1995-02-01,97.53118,0.31414517244661155
1995-03-01,97.42936999999999,-0.31249875300290997
1995-04-01,97.73479,-0.2079061728692544
1995-05-01,97.93841,-0.1038349469059674
1995-06-01,97.8366,0.20854631206110863
1995-07-01,97.32757,0.20964962812983767
1995-08-01,97.42936999999999,-0.2085565545007051
1995-09-01,98.04021,0.10394287593600282
1995-10-01,97.73479,-0.621115549313167
1995-11-01,97.42936999999999,-0.6230504810220361
